object file;KBDB_SOCK_UPD;CheckResourceHandling;KWLEF.statNPD;statNPD;TaintedString.ABV_NNTS;KBDB_SOCK_UPD_KB;RNC;KWLEF.generated kb dump;RegistryManipulation;NPD;LA_UNUSED;REPCXX.prep_and_parser;TaintedIntWarnings;TaintedString;clef.kbDump;TaintedStringKB;mir checksum;CONCKB;UsageRulesChecker;UNUSED.FUNC;LS;KWLEF.MAIN;TaintedDeref.SINKKB;USAGE_RULES_FOR_CALLS;CheckReturnValueIsTested;REPCXX.XPath;TaintedString.SOURCEKB;clef.processing_file;restore mir;DBZ;REPCXX.call_graph;Concurrency;FREE;KBDB_SOCK_UPD_KB_RECV;HashNoSalt;BindFunctionCheck;mir_function_finalize;CheckInconsistentLabels;LINKER.ReadingObjects;CWARN.NOEFFECT.TREE;ByteOrderConversionChecker;RNPD;recv_cached_data;ast_to_mir converter;RegistryManipulationPATH;DEADCODE;TaintedAlloc.SINKKB;CheckIterator;KBDB_SOCK_UPD_HASH;ABVKB;WRITEKB;UMR;SECURITY;MLK;orderFunctionNodes;REPCXX.lef_init;TaintedDerefKB;RDT;INF_LOOP;KBDB_SOCK_GET_KB;REPCXX.checkers;NPDKB;KBDB_SOCK_UPD_DEFECTS;KBDB_CACHE_WRITE;MemberInitializersOrder;NPD.SRC;GENERAL_KB;KBDB_SOCK_GET;mir save;CACHE_SOCK_GET;TaintedAllocKB;TaintedString.PROPKB;PortingStorageStruct;LINKER.Linking;CheckStringParameter;REPCXX.lef_finalize;TaintedAlloc.SOURCEKB;READKB;RETURN;AnalyzeModifiedGlobals;SizeAssignCheck;TaintedIntWarningsKB;TaintedAlloc;PortingVarEffects;FREEKB;mir_function_init;CheckLocAddrRet;REPCXX.MIR_related;ALLOCKB.XMRF;ASSIGCOND;NUM_OVERFLOW;EFFECT;MallocSizeofPointer;PreConditionChecker;KBDB_CACHE_READ;ALLOCKB.ALLOC;TaintedDeref;HardcodedCredentials;ByteOrderConversionKBGenerator;KBDB_SOCK_UPD_KB_SYNC;RCA;REPCXX.sema_and_rdt;preprocessing;KWLEF.analysis loop;KWLEF.M1SOCK_OUTER;UNUSEDVAR;ALLOCKB;CLASSLEVEL;FormatString;rhReleaseKB;KWLEF.M2SOCK_INNER;KBDB_SOCK_UPD_KB_DBREAD;UNUSEDVALUE;KWLEF.finalizing cache;KBDB_SOCK_UPD_KB_DBWRITE;clef.kbDumpSocket;REPCXX.metrics;TaintedString.SINKKB;clef.kbDInit;StrongTypeCheck;TaintedIntWarnings.SINKKB;parsing;SEMICOL;SpecExecChecker;KBDB_SOCK_GET_ENT;LINKER.InitializationInv;
LangThaiModel.cpp_166.o;0.288;0.031;0.010;0.000;0.000;0.018;0.001;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.008;0.002;0.000;0.001;0.001;0.000;0.000;0.000;0.000;0.124;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.046;0.015;0.000;0.000;0.000;0.000;0.015;0.015;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
LangThaiModel.cpp_289.o;0.203;0.031;0.000;0.000;0.000;0.000;0.015;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.124;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.015;0.000;0.000;0.000;0.000;0.000;0.031;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
LangThaiModel.cpp_43.o;0.183;0.028;0.001;0.000;0.000;0.011;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.009;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.156;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.031;0.000;0.000;0.000;0.000;0.000;0.046;0.046;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
ListView.cpp_169.o;14.655;10.815;3.560;1.582;1.582;0.015;1.437;0.021;0.045;0.012;0.060;0.009;0.002;0.076;0.024;0.000;0.117;0.002;0.093;0.812;0.008;1.184;2.211;0.733;0.108;0.361;0.030;0.014;0.151;0.426;3.874;0.359;0.046;0.046;0.203;0.078;0.046;0.015;0.000;0.156;0.015;0.140;0.046;0.031;0.000;0.187;0.296;0.312;0.062;0.031;0.312;0.156;0.015;0.281;0.062;0.046;0.000;0.046;0.000;0.000;0.015;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.015;0.000;0.000;0.000;0.000;0.001;0.000;0.015;0.000;0.015;0.000;0.000;0.015;0.031;0.000;0.001;0.006;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
ListView.cpp_292.o;8.169;5.670;2.327;0.812;0.812;0.000;0.812;0.000;0.046;0.000;0.000;0.000;0.000;0.015;0.015;0.000;0.078;0.000;0.046;0.453;0.015;0.624;1.218;0.437;0.046;0.218;0.015;0.000;0.078;0.234;6.062;0.203;0.078;0.000;0.078;0.109;0.093;0.000;0.015;0.218;0.015;0.296;0.078;0.000;0.046;0.112;0.265;0.390;0.031;0.031;0.296;0.140;0.078;0.468;0.156;0.093;0.015;0.078;0.171;0.015;0.015;0.000;0.109;0.000;0.218;0.062;0.000;0.406;0.268;0.078;0.109;0.015;0.000;0.015;0.015;0.000;0.015;0.000;0.000;0.031;0.000;0.015;0.000;0.000;0.000;0.015;0.000;0.000;0.000;0.000;0.015;0.000;0.000;0.015;0.000;0.000;0.015;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
ListView.cpp_46.o;10.025;7.273;2.602;0.979;0.979;0.010;0.990;0.009;0.067;0.007;0.035;0.017;0.024;0.044;0.020;0.000;0.091;0.000;0.057;0.499;0.031;0.734;1.474;0.473;0.099;0.272;0.050;0.008;0.092;0.285;1.827;0.078;0.000;0.000;0.046;0.031;0.031;0.015;0.000;0.015;0.000;0.046;0.000;0.000;0.000;0.078;0.156;0.156;0.031;0.031;0.015;0.015;0.000;0.171;0.031;0.031;0.000;0.031;0.000;0.000;0.015;0.015;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.046;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
LongRunningOperation.cpp_0.o;4.047;3.322;0.553;0.344;0.344;0.151;0.160;0.000;0.000;0.000;0.010;0.000;0.000;0.008;0.000;0.000;0.040;0.000;0.008;0.034;0.017;0.301;0.070;0.040;0.000;0.000;0.000;0.000;0.040;0.108;0.156;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.046;0.031;0.000;0.000;0.000;0.000;0.031;0.031;0.000;0.000;0.000;0.000;0.000;0.015;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
LongRunningOperation.cpp_123.o;8.647;6.881;1.459;0.486;0.486;0.018;0.296;0.000;0.008;0.000;0.003;0.000;0.000;0.029;0.000;0.000;0.063;0.000;0.012;0.059;0.010;0.454;0.104;0.043;0.000;0.000;0.000;0.000;0.070;0.162;0.187;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.078;0.046;0.000;0.000;0.000;0.000;0.046;0.046;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
LongRunningOperation.cpp_246.o;3.874;3.139;0.562;0.296;0.296;0.171;0.203;0.000;0.000;0.000;0.000;0.000;0.000;0.015;0.000;0.000;0.031;0.000;0.000;0.015;0.015;0.203;0.062;0.015;0.000;0.000;0.000;0.031;0.015;0.093;0.249;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.078;0.062;0.000;0.000;0.000;0.000;0.046;0.046;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
MiniDumper.cpp_171.o;9.509;7.810;1.442;0.562;0.562;0.018;0.336;0.000;0.002;0.008;0.008;0.000;0.000;0.070;0.003;0.000;0.102;0.000;0.008;0.074;0.007;0.504;0.113;0.041;0.000;0.009;0.000;0.000;0.072;0.159;0.171;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.015;0.000;0.000;0.000;0.015;0.000;0.000;0.000;0.062;0.046;0.000;0.000;0.000;0.000;0.015;0.015;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.015;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
MiniDumper.cpp_294.o;4.436;3.624;0.640;0.312;0.312;0.000;0.187;0.000;0.000;0.000;0.000;0.000;0.000;0.046;0.000;0.000;0.031;0.000;0.031;0.015;0.015;0.249;0.078;0.015;0.000;0.015;0.000;0.000;0.031;0.093;0.281;0.015;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.015;0.000;0.000;0.000;0.000;0.000;0.000;0.062;0.046;0.000;0.000;0.000;0.000;0.093;0.093;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.015;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
MiniDumper.cpp_48.o;5.325;4.437;0.735;0.343;0.343;0.009;0.224;0.002;0.000;0.000;0.000;0.000;0.000;0.040;0.007;0.000;0.056;0.000;0.010;0.054;0.016;0.319;0.080;0.030;0.000;0.010;0.000;0.000;0.041;0.141;0.124;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.015;0.015;0.000;0.000;0.000;0.000;0.000;0.031;0.015;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
Notepad_plus.cpp_172.o;19.275;11.180;7.929;2.782;2.782;0.017;3.792;0.021;0.217;0.020;0.258;0.015;0.021;0.055;0.110;0.004;0.258;0.002;0.159;2.332;0.059;2.028;14.924;2.759;1.380;2.228;1.603;0.019;0.212;0.642;221.490;19.748;16.451;13.559;1.463;7.635;2.337;1.887;0.104;104.956;0.241;3.608;0.608;1.610;0.187;1.079;0.984;0.890;0.093;1.749;13.927;104.458;0.498;2.079;0.173;0.648;0.078;0.445;0.000;0.984;0.660;0.145;0.000;0.218;0.000;0.000;0.000;0.000;0.000;0.497;0.000;1.284;0.124;0.000;0.000;0.001;0.006;0.009;1.671;0.125;0.150;1.073;8.982;2.355;0.109;0.031;0.000;0.005;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.003;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
Notepad_plus.cpp_295.o;10.419;5.857;4.389;1.608;1.608;0.000;2.296;0.031;0.140;0.015;0.109;0.015;0.015;0.031;0.062;0.015;0.124;0.000;0.187;1.374;0.031;1.218;9.560;1.702;0.843;1.265;0.874;0.015;0.124;0.406;538.803;18.177;15.494;12.775;1.487;6.146;2.107;1.725;0.016;96.717;0.319;3.013;0.660;1.355;0.143;0.818;0.937;1.577;0.140;1.718;13.587;96.290;0.597;3.974;0.218;0.458;0.015;0.349;7.064;0.762;0.591;0.156;11.715;0.203;3.767;0.588;0.078;234.510;70.681;0.427;11.715;1.309;0.078;0.863;0.863;0.000;0.000;0.000;1.687;0.094;0.109;1.154;6.607;2.313;0.046;0.000;0.000;0.000;0.062;0.016;0.001;0.015;0.000;0.031;0.094;0.000;0.079;0.000;0.000;0.000;0.015;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
Notepad_plus.cpp_49.o;12.684;7.200;5.280;1.909;1.909;0.017;2.484;0.014;0.137;0.012;0.183;0.036;0.026;0.036;0.052;0.000;0.120;0.000;0.109;1.526;0.023;1.321;10.624;2.267;0.918;1.380;1.005;0.012;0.151;0.453;36.678;1.843;1.515;1.124;0.249;3.452;0.531;0.515;0.109;7.888;0.109;0.718;0.187;0.187;0.093;0.171;0.921;1.312;0.171;1.874;1.577;7.810;0.140;1.062;0.031;0.093;0.000;0.093;0.000;0.734;0.046;0.062;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.078;0.000;0.124;0.000;0.000;0.000;0.001;0.001;0.000;0.218;0.078;0.156;0.046;2.874;0.046;0.046;0.015;0.000;0.002;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
Notepad_plus_Window.cpp_173.o;18.520;11.801;6.446;2.278;2.278;0.015;2.375;0.010;0.146;0.029;0.120;0.029;0.013;0.077;0.064;0.006;0.192;0.005;0.155;1.318;0.014;1.492;5.453;1.710;0.331;1.078;0.265;0.010;0.172;0.528;8.341;0.296;0.140;0.046;0.093;0.203;0.281;0.374;0.015;0.827;0.062;0.249;0.078;0.171;0.093;0.140;0.562;0.656;0.062;0.093;1.202;0.827;0.046;0.328;0.046;0.109;0.015;0.093;0.000;0.109;0.093;0.046;0.000;0.015;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.031;0.000;0.000;0.000;0.002;0.002;0.000;0.000;0.046;0.000;0.000;0.000;0.015;0.031;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.001;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
Notepad_plus_Window.cpp_296.o;10.325;6.420;3.733;1.296;1.296;0.000;1.421;0.000;0.109;0.015;0.015;0.000;0.000;0.078;0.000;0.000;0.124;0.000;0.078;0.718;0.046;0.952;3.280;1.140;0.171;0.640;0.140;0.015;0.109;0.328;10.139;0.187;0.078;0.031;0.062;0.109;0.093;0.203;0.015;0.453;0.031;0.171;0.062;0.062;0.046;0.046;0.296;0.937;0.031;0.046;0.734;0.421;0.046;0.218;0.031;0.062;0.031;0.031;0.218;0.046;0.078;0.000;0.390;0.000;0.406;0.046;0.000;2.406;0.640;0.031;0.390;0.000;0.000;0.031;0.031;0.000;0.015;0.000;0.015;0.124;0.031;0.000;0.000;0.015;0.015;0.031;0.000;0.000;0.031;0.000;0.000;0.031;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
Notepad_plus_Window.cpp_50.o;11.733;7.349;4.212;1.535;1.535;0.010;1.534;0.003;0.050;0.002;0.061;0.012;0.022;0.045;0.031;0.000;0.088;0.006;0.056;0.892;0.011;1.048;3.799;1.338;0.201;0.694;0.194;0.000;0.133;0.399;8.466;0.234;0.093;0.000;0.109;0.156;0.234;0.390;0.015;0.874;0.062;0.374;0.062;0.156;0.046;0.187;0.562;0.718;0.062;0.093;1.296;0.827;0.046;0.390;0.093;0.109;0.000;0.093;0.000;0.140;0.124;0.015;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.046;0.000;0.015;0.015;0.000;0.000;0.000;0.009;0.000;0.000;0.015;0.000;0.000;0.031;0.031;0.015;0.000;0.000;0.008;0.000;0.000;0.000;0.000;0.002;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
NppBigSwitch.cpp_174.o;19.836;11.957;7.651;2.656;2.656;0.011;2.396;0.016;0.148;0.020;0.167;0.009;0.010;0.088;0.062;0.005;0.161;0.000;0.131;1.264;0.034;1.745;9.552;2.708;1.122;1.744;0.842;0.030;0.242;0.616;10.903;0.515;0.062;0.062;0.234;0.312;0.187;0.156;0.031;0.343;0.140;0.421;0.140;0.124;0.078;0.265;0.640;1.515;0.093;0.390;0.874;0.296;0.124;0.406;0.062;0.109;0.000;0.109;0.000;0.281;0.031;0.031;0.000;0.015;0.000;0.000;0.000;0.000;0.000;0.046;0.000;0.062;0.000;0.000;0.000;0.000;0.000;0.005;0.046;0.093;0.124;0.015;0.015;0.000;0.015;0.015;0.000;0.004;0.000;0.000;0.000;0.000;0.001;0.000;0.000;0.000;0.000;0.015;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
NppBigSwitch.cpp_297.o;10.700;6.186;4.327;1.484;1.484;0.031;1.327;0.000;0.078;0.000;0.124;0.000;0.000;0.078;0.078;0.000;0.109;0.000;0.140;0.593;0.015;1.046;5.170;1.530;0.468;0.843;0.406;0.000;0.124;0.343;14.309;0.359;0.031;0.015;0.124;0.140;0.109;0.046;0.000;0.203;0.031;0.249;0.062;0.124;0.046;0.218;0.374;4.280;0.046;0.171;0.437;0.124;0.046;0.374;0.062;0.031;0.000;0.031;0.437;0.156;0.031;0.015;0.234;0.000;0.218;0.062;0.015;2.608;0.609;0.078;0.234;0.015;0.000;0.015;0.015;0.000;0.000;0.000;0.015;0.000;0.046;0.031;0.015;0.000;0.015;0.000;0.000;0.015;0.015;0.000;0.000;0.000;0.000;0.015;0.000;0.000;0.031;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
NppBigSwitch.cpp_51.o;12.050;7.066;4.818;1.755;1.755;0.013;1.570;0.027;0.074;0.001;0.098;0.016;0.016;0.039;0.033;0.000;0.144;0.000;0.117;0.833;0.016;1.170;6.269;1.786;0.603;1.041;0.632;0.002;0.170;0.525;10.919;0.421;0.078;0.046;0.171;0.328;0.203;0.171;0.109;0.468;0.140;0.359;0.062;0.124;0.093;0.234;0.687;1.546;0.078;0.390;0.812;0.437;0.046;0.421;0.031;0.140;0.015;0.109;0.000;0.265;0.046;0.062;0.000;0.031;0.000;0.000;0.000;0.000;0.000;0.031;0.000;0.015;0.015;0.000;0.000;0.000;0.000;0.009;0.046;0.109;0.124;0.046;0.046;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.002;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
NppCommands.cpp_175.o;20.441;12.568;7.549;2.670;2.670;0.017;2.677;0.036;0.196;0.017;0.165;0.035;0.036;0.077;0.086;0.005;0.187;0.006;0.126;1.458;0.029;1.740;8.841;2.594;0.909;1.622;0.336;0.018;0.222;0.609;17.359;1.054;0.552;0.237;0.283;0.534;0.184;0.162;0.046;1.881;0.031;0.574;0.213;0.135;0.088;0.292;0.890;1.462;0.089;0.696;1.521;1.855;0.151;1.187;0.187;0.307;0.015;0.291;0.000;0.245;0.049;0.064;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.025;0.000;0.000;0.000;0.000;0.000;0.000;0.002;0.002;0.054;0.063;0.088;0.016;0.078;0.078;0.062;0.017;0.006;0.010;0.000;0.000;0.000;0.000;0.003;0.000;0.000;0.000;0.000;0.015;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
NppCommands.cpp_298.o;11.512;6.779;4.561;1.530;1.530;0.000;1.546;0.031;0.093;0.015;0.078;0.000;0.015;0.046;0.046;0.000;0.109;0.000;0.171;0.765;0.046;1.062;5.295;1.452;0.593;1.031;0.234;0.015;0.140;0.406;32.365;1.015;0.499;0.187;0.312;0.359;0.187;0.124;0.000;2.093;0.093;0.593;0.171;0.187;0.062;0.296;0.796;2.827;0.093;0.702;1.452;1.983;0.093;1.232;0.135;0.171;0.015;0.109;1.234;0.281;0.015;0.031;0.734;0.015;0.859;0.374;0.046;7.045;3.077;0.109;0.734;0.109;0.046;0.062;0.062;0.000;0.000;0.000;0.000;0.015;0.031;0.062;0.078;0.046;0.062;0.015;0.000;0.000;0.000;0.015;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
NppCommands.cpp_52.o;13.053;7.827;5.036;1.727;1.727;0.010;1.715;0.009;0.112;0.019;0.076;0.025;0.019;0.050;0.037;0.001;0.112;0.000;0.120;0.925;0.031;1.238;6.566;1.787;0.809;1.320;0.282;0.010;0.158;0.413;14.059;0.624;0.171;0.046;0.156;0.359;0.234;0.234;0.046;0.437;0.093;0.484;0.124;0.124;0.124;0.156;0.827;1.812;0.109;0.781;1.015;0.406;0.093;0.656;0.062;0.140;0.015;0.124;0.000;0.499;0.078;0.031;0.000;0.031;0.000;0.000;0.000;0.000;0.000;0.031;0.000;0.031;0.000;0.000;0.000;0.000;0.000;0.001;0.046;0.046;0.124;0.015;0.015;0.046;0.031;0.015;0.000;0.001;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
